file,EPI,Start,Stop
s_265,HPE,247382,249748
s_265,CPE,249749,252758
s_265,HPE,252759,255538
s_265,CPE,255539,258081
s_265,HPE,258082,260386
s_265,CPE,260387,270750
s_265,HPE,270751,278804
s_265,CPE,278805,298996
s_265,HPE,298997,312631
s_265,CPE,312632,354385
s_265,HPE,354386,356742
s_265,CPE,356743,405568
s_265,HPE,405569,420307
s_265,CPE,420308,456470
s_265,HPE,456471,460566
s_265,CPE,460567,461027
s_265,HPE,461028,487127
s_265,CPE,487128,533175
s_265,HPE,533176,537228
s_265,CPE,537229,541132
s_265,HPE,541133,542794
s_265,CPE,542795,551056
s_265,HPE,551057,553851
s_265,CPE,553852,557297
s_265,HPE,557298,559514
s_265,CPE,559515,563374
s_265,HPE,563375,576648
s_265,CPE,576649,580419
s_265,HPE,580420,584436
s_265,CPE,584437,587827
s_265,HPE,587828,592133
s_265,CPE,592134,600429
s_265,HPE,600430,604136
s_265,CPE,604137,612628
s_265,HPE,612629,615651
s_265,CPE,615652,623114
s_265,HPE,623115,625590
s_265,CPE,625591,628942
s_265,HPE,628943,630512
s_265,CPE,630513,638667
s_265,HPE,638668,642260
s_265,CPE,642261,650497
s_265,HPE,650498,655415
s_265,CPE,655416,673528
s_265,HPE,673529,675209
s_265,CPE,675210,678674
s_265,HPE,678675,680479
s_265,CPE,680480,689347
s_265,HPE,689348,690899
s_265,CPE,690900,699125
s_265,HPE,699126,711234
s_265,CPE,711235,719858
s_265,HPE,719859,721486
s_265,CPE,721487,730153
s_265,HPE,730154,731699
s_265,CPE,731700,735202
s_265,HPE,735203,736805
s_265,CPE,736806,740284
s_265,HPE,740285,741900
s_265,CPE,741901,745541
s_265,HPE,745542,747125
s_265,CPE,747126,760776
s_265,HPE,760777,762368
s_265,CPE,762369,770981
s_265,HPE,770982,772681
s_265,CPE,772682,775532
s_265,HPE,775533,785727
s_265,CPE,785728,789608
s_265,HPE,789609,791557
s_265,CPE,791558,795248
s_265,HPE,795249,797952
s_265,CPE,797953,822448
s_265,HPE,822449,824052
s_265,CPE,824053,827891
s_265,HPE,827892,893991
s_265,hpe,893992,898482
s_265,HPE,898483,902861
s_265,hpe,902862,1050000
s_266,hun,1,16107
s_266,cun,16108,19851
s_266,hun,19852,21720
s_266,cun,21721,25318
s_266,hun,25319,27765
s_266,cun,27766,31342
s_266,hun,31343,33383
s_266,cun,33384,36924
s_266,hun,36925,38818
s_266,cun,38819,42356
s_266,hun,42357,44154
s_266,cun,44155,48146
s_266,hun,48147,51890
s_266,cun,51891,55328
s_266,hun,55329,57556
s_266,cun,57557,61032
s_266,hun,61033,63588
s_266,cun,63589,67089
s_266,hun,67090,69726
s_266,cun,69727,73282
s_266,hun,73283,75173
s_266,cun,75174,78663
s_266,hun,78664,80715
s_266,cun,80716,84297
s_266,hun,84298,95975
s_266,cun,95976,99399
s_266,hun,99400,101030
s_266,cun,101031,104499
s_266,hun,104500,106223
s_266,cun,106224,109610
s_266,hun,109611,111683
s_266,cun,111684,115101
s_266,hun,115102,117241
s_266,cun,117242,120845
s_266,hun,120846,123129
s_266,cun,123130,126597
s_266,hun,126598,128656
s_266,cun,128657,132257
s_266,hun,132258,134320
s_266,cun,134321,137712
s_266,hun,137713,140811
s_266,cun,140812,143691
s_266,hun,143692,146129
s_266,cun,146130,149646
s_266,hun,149647,152680
s_266,cun,152681,156178
s_266,hun,156179,158975
s_266,cun,158976,162578
s_266,hun,162579,164968
s_266,cun,164969,168705
s_266,hun,168706,171448
s_266,cun,171449,174904
s_266,hun,174905,181817
s_266,cun,181818,190276
s_266,hun,190277,198459
s_266,cun,198460,202223
s_266,hun,202224,206679
s_266,cun,206680,223514
s_266,hun,223515,226213
s_266,cun,226214,231025
s_266,hun,231026,233501
s_266,cun,233502,238252
s_266,hun,238253,240477
s_266,cun,240478,245270
s_266,hun,245271,247942
s_266,cun,247943,252970
s_266,hun,252971,255728
s_266,cun,255729,256673
s_266,hun,256674,259606
s_266,cun,259607,264483
s_266,hun,264484,266437
s_266,cun,266438,271734
s_266,hun,271735,274435
s_266,cun,274436,279504
s_266,hun,279505,282388
s_266,cun,282389,286746
s_266,hun,286747,289466
s_266,cun,289467,292254
s_266,hun,292255,298392
s_266,cun,298393,309225
s_266,hun,309226,311336
s_266,cun,311337,315668
s_266,hun,315669,318324
s_266,cun,318325,322590
s_266,hun,322591,324469
s_266,cun,324470,329164
s_266,hun,329165,331092
s_266,cun,331093,335488
s_266,hun,335489,339069
s_266,cun,339070,343469
s_266,hun,343470,345372
s_266,cun,345373,350001
s_266,hun,350002,351540
s_266,cun,351541,356476
s_266,hun,356477,358550
s_266,cun,358551,363209
s_266,hun,363210,366615
s_266,cun,366616,375022
s_266,hun,375023,376589
s_266,cun,376590,380131
s_266,hun,380132,381645
s_266,cun,381646,385269
s_266,hun,385270,408258
s_266,cun,408259,413709
s_266,hun,413710,424102
s_266,cun,424103,430446
s_266,hun,430447,450923
s_266,cun,450924,452261
s_266,hun,452262,467325
s_266,cun,467326,467933
s_266,hun,467934,478461
s_266,cun,478462,478487
s_266,hun,478488,482757
s_266,cun,482758,487581
s_266,hun,487582,489888
s_266,cun,489889,494698
s_266,hun,494699,497200
s_266,cun,497201,501660
s_266,hun,501661,503658
s_266,cun,503659,510135
s_266,hun,510136,512043
s_266,cun,512044,517530
s_266,hun,517531,525817
s_266,cun,525818,531648
s_266,hun,531649,533555
s_266,cun,533556,540531
s_266,hun,540532,542485
s_266,cun,542486,548781
s_266,hun,548782,552451
s_266,cun,552452,559386
s_266,hun,559387,562102
s_266,cun,562103,567887
s_266,hun,567888,570713
s_266,cun,570714,577926
s_266,hun,577927,580088
s_266,cun,580089,586282
s_266,hun,586283,588107
s_266,cun,588108,594815
s_266,hun,594816,597373
s_266,cun,597374,603643
s_266,hun,603644,606284
s_266,cun,606285,614061
s_266,hun,614062,617862
s_266,cun,617863,624226
s_266,hun,624227,626267
s_266,cun,626268,626621
s_266,hun,626622,772505
s_266,cun,772506,772563
s_266,hun,772564,782500
s_267,hun,1,16
s_267,HAS,17,1761
s_267,CAS,1762,5727
s_267,HAS,5728,9193
s_267,CAS,9194,13499
s_267,HAS,13500,22312
s_267,CAS,22313,26242
s_267,HAS,26243,26450
s_267,HVF,26451,28881
s_267,CVF,28882,32742
s_267,HVF,32743,34466
s_267,CVF,34467,38406
s_267,HVF,38407,40157
s_267,CVF,40158,44109
s_267,HVF,44110,47151
s_267,HPE,47152,50216
s_267,CPE,50217,54009
s_267,HPE,54010,55618
s_267,CPE,55619,59313
s_267,HPE,59314,61124
s_267,CPE,61125,64784
s_267,HPE,64785,66323
s_267,CPE,66324,70009
s_267,HPE,70010,71847
s_267,CPE,71848,75542
s_267,HPE,75543,77268
s_267,CPE,77269,81006
s_267,HPE,81007,82954
s_267,CPE,82955,86638
s_267,HPE,86639,88513
s_267,CPE,88514,92267
s_267,HPE,92268,94140
s_267,CPE,94141,97838
s_267,HPE,97839,116821
s_267,CPE,116822,121551
s_267,HPE,121552,126794
s_267,CPE,126795,131911
s_267,HPE,131912,141876
s_267,CPE,141877,146102
s_267,HPE,146103,149479
s_267,CPE,149480,154555
s_267,HPE,154556,160909
s_267,CPE,160910,165740
s_267,HPE,165741,172855
s_267,CPE,172856,176544
s_267,HPE,176545,179566
s_267,CPE,179567,183181
s_267,HPE,183182,184912
s_267,CPE,184913,188698
s_267,HPE,188699,190389
s_267,CPE,190390,194093
s_267,HPE,194094,195924
s_267,CPE,195925,205211
s_267,HPE,205212,207255
s_267,CPE,207256,210990
s_267,HPE,210991,215032
s_267,CPE,215033,218833
s_267,HPE,218834,223350
s_267,CPE,223351,227125
s_267,HPE,227126,228956
s_267,CPE,228957,232617
s_267,HPE,232618,235585
s_267,CPE,235586,239270
s_267,HPE,239271,241234
s_267,CPE,241235,244881
s_267,HPE,244882,247953
s_267,CPE,247954,251824
s_267,HPE,251825,255086
s_267,CPE,255087,258674
s_267,HPE,258675,262734
s_267,CPE,262735,266486
s_267,HPE,266487,269878
s_267,CPE,269879,273634
s_267,HPE,273635,276266
s_267,CPE,276267,280079
s_267,HPE,280080,293745
s_267,CPE,293746,297958
s_267,HPE,297959,300382
s_267,CPE,300383,304133
s_267,HPE,304134,308743
s_267,CPE,308744,314657
s_267,HPE,314658,317167
s_267,CPE,317168,321007
s_267,HPE,321008,323617
s_267,CPE,323618,327369
s_267,HPE,327370,330005
s_267,CPE,330006,333675
s_267,HPE,333676,336314
s_267,CPE,336315,340044
s_267,HPE,340045,342376
s_267,CPE,342377,346109
s_267,HPE,346110,348669
s_267,CPE,348670,352364
s_267,HPE,352365,355595
s_267,CPE,355596,359521
s_267,HPE,359522,362054
s_267,CPE,362055,365829
s_267,HPE,365830,367822
s_267,CPE,367823,371447
s_267,HPE,371448,373245
s_267,CPE,373246,376725
s_267,HPE,376726,378850
s_267,CPE,378851,382346
s_267,HPE,382347,391151
s_267,HPR,391152,405126
s_267,CPR,405127,408917
s_267,HPR,408918,411420
s_267,CPR,411421,415130
s_267,HPR,415131,417925
s_267,CPR,417926,422143
s_267,HPR,422144,425140
s_267,CPR,425141,428882
s_267,HPR,428883,431204
s_267,CPR,431205,439650
s_267,HPR,439651,461924
s_267,CPR,461925,499109
s_267,HPR,499110,565206
s_267,hpr,565207,687347
s_267,HPR,687348,689891
s_267,HPE,689892,715893
s_267,CPE,715894,719825
s_267,HPE,719826,721367
s_267,CPE,721368,733506
s_267,HPE,733507,736332
s_267,HAS,736333,743318
s_267,CAS,743319,805180
s_267,HAS,805181,806826
s_267,CAS,806827,811402
s_267,HAS,811403,813044
s_267,CAS,813045,839614
s_267,HAS,839615,839617
s_267,HPE,839618,861716
s_267,hpe,861717,1010000
s_268,hun,1,131145
s_268,cun,131146,133849
s_268,hun,133850,142396
s_268,cun,142397,147707
s_268,hun,147708,152707
s_268,cun,152708,174793
s_268,hun,174794,181627
s_268,cun,181628,195181
s_268,hun,195182,200371
s_268,cun,200372,209758
s_268,hun,209759,214381
s_268,cun,214382,263754
s_268,hun,263755,271669
s_268,cun,271670,316448
s_268,hun,316449,319596
s_268,cun,319597,331111
s_268,hun,331112,337319
s_268,cun,337320,344572
s_268,hun,344573,346204
s_268,cun,346205,348282
s_268,hun,348283,353644
s_268,cun,353645,355389
s_268,hun,355390,383030
s_268,cun,383031,388687
s_268,hun,388688,414495
s_268,cun,414496,414897
s_268,hun,414898,416602
s_268,cun,416603,418408
s_268,hun,418409,421867
s_268,cun,421868,432354
s_268,hun,432355,440948
s_268,cun,440949,457231
s_268,hun,457232,470128
s_268,cun,470129,470253
s_268,hun,470254,471884
s_268,cun,471885,472676
s_268,hun,472677,495640
s_268,cun,495641,515191
s_268,hun,515192,522439
s_268,cun,522440,525438
s_268,hun,525439,567165
s_268,cun,567166,574721
s_268,hun,574722,577385
s_268,cun,577386,583998
s_268,hun,583999,585942
s_268,cun,585943,590746
s_268,hun,590747,609342
s_268,cun,609343,621788
s_268,hun,621789,626306
s_268,cun,626307,631075
s_268,hun,631076,644423
s_268,cun,644424,645326
s_268,hun,645327,661733
s_268,cun,661734,663679
s_268,hun,663680,1277500
a_269,cun,1,54896
a_269,hun,54897,56229
a_269,Dun,56230,57068
a_269,hun,57069,60067
a_269,cun,60068,86710
a_269,hun,86711,88875
a_269,cun,88876,93128
a_269,hun,93129,97107
a_269,cun,97108,118659
a_269,hun,118660,120446
a_269,cun,120447,124671
a_269,hun,124672,126998
a_269,cun,126999,175681
a_269,hun,175682,182017
a_269,cun,182018,280357
a_269,hun,280358,292377
a_269,cun,292378,371927
a_269,hun,371928,378018
a_269,cun,378019,381647
a_269,hun,381648,387467
a_269,cun,387468,402929
a_269,hun,402930,405581
a_269,cun,405582,517785
a_269,hun,517786,525419
a_269,cun,525420,526828
a_269,hun,526829,535843
a_269,cun,535844,630420
a_269,hun,630421,647314
a_269,cun,647315,715816
a_269,hun,715817,719200
a_269,cun,719201,742188
a_269,hun,742189,752152
a_269,cun,752153,793362
a_269,hun,793363,798180
a_269,cun,798181,840908
a_269,hun,840909,864110
a_269,cun,864111,900149
a_269,hun,900150,903614
a_269,cun,903615,966404
a_269,hun,966405,985166
a_269,cun,985167,1078091
a_269,hun,1078092,1098099
a_269,cun,1098100,1109282
a_269,hun,1109283,1110121
a_269,cun,1110122,1194192
a_269,hun,1194193,1209246
a_269,cun,1209247,1269788
a_269,hun,1269789,1309940
a_269,cun,1309941,1329003
a_269,hun,1329004,1510000
a_270,hun,1,189
a_270,HVF,190,4408
a_270,CVF,4409,45047
a_270,HVF,45048,47973
a_270,CVF,47974,91794
a_270,HVF,91795,93344
a_270,CVF,93345,98466
a_270,HVF,98467,108843
a_270,DVF,108844,109683
a_270,HVF,109684,110295
a_270,HAS,110296,112930
a_270,CAS,112931,132285
a_270,CVF,132286,144192
a_270,HVF,144193,155840
a_270,CVF,155841,160607
a_270,HVF,160608,164277
a_270,CVF,164278,206524
a_270,HVF,206525,214826
a_270,DVF,214827,215648
a_270,HVF,215649,216300
a_270,HAS,216301,219615
a_270,CAS,219616,239252
a_270,CVF,239253,307964
a_270,HVF,307965,310121
a_270,CVF,310122,318590
a_270,HVF,318591,326808
a_270,DVF,326809,327648
a_270,HVF,327649,328199
a_270,HAS,328200,331472
a_270,CAS,331473,345765
a_270,HAS,345766,360535
a_270,CAS,360536,361801
a_270,HAS,361802,371586
a_270,HPE,371587,418426
a_270,HVF,418427,453869
a_270,HAS,453870,529971
a_270,HPE,529972,570911
a_270,HAS,570912,617982
a_270,has,617983,630000
a_271,HVF,1,721
a_271,DVF,722,1561
a_271,HVF,1562,2832
a_271,HAS,2833,3600
a_271,CAS,3601,16997
a_271,HAS,16998,30769
a_271,CAS,30770,34868
a_271,HAS,34869,36567
a_271,CAS,36568,41066
a_271,HAS,41067,43068
a_271,CAS,43069,48389
a_271,HAS,48390,50193
a_271,CAS,50194,54668
a_271,HAS,54669,58398
a_271,CAS,58399,62636
a_271,HAS,62637,65285
a_271,CAS,65286,68350
a_271,HAS,68351,71508
a_271,CAS,71509,79159
a_271,HAS,79160,93296
a_271,CAS,93297,109934
a_271,CVF,109935,110635
a_271,HVF,110636,112227
a_271,CVF,112228,219661
a_271,HVF,219662,228152
a_271,DVF,228153,228976
a_271,HVF,228977,229575
a_271,HAS,229576,229756
a_271,CAS,229757,283088
a_271,CVF,283089,306786
a_271,HVF,306787,308586
a_271,CVF,308587,310593
a_271,HVF,310594,312518
a_271,CVF,312519,336385
a_271,HVF,336386,341156
a_271,DVF,341157,341996
a_271,HVF,341997,342631
a_271,HPE,342632,350673
a_271,HVF,350674,359840
a_271,DVF,359841,360681
a_271,HVF,360682,361136
a_271,HAS,361137,365448
a_271,CAS,365449,405163
a_271,CPE,405164,412758
a_271,HPE,412759,419060
a_271,CPE,419061,426154
a_271,HPE,426155,436511
a_271,CPE,436512,455309
a_271,HPE,455310,473485
a_271,CPE,473486,476994
a_271,HPE,476995,479771
a_271,DPE,479772,480611
a_271,HPE,480612,481140
a_271,HAS,481141,485427
a_271,CAS,485428,504856
a_271,CPE,504857,574459
a_271,HPE,574460,588438
a_271,CPE,588439,594095
a_271,HPE,594096,594907
a_271,HAS,594908,596490
a_271,CAS,596491,605687
a_271,CPE,605688,685477
a_271,HPE,685478,685612
a_271,HVF,685613,690237
a_271,DVF,690238,691081
a_271,HVF,691082,691185
a_271,HPE,691186,698077
a_271,HVF,698078,702614
a_271,DVF,702615,703456
a_271,HVF,703457,703789
a_271,HPE,703790,720964
a_271,HAS,720965,725204
a_271,CAS,725205,746875
a_271,CPE,746876,814153
a_271,HPE,814154,818977
a_271,HPR,818978,841097
a_271,HVT,841098,850657
a_271,DVT,850658,851501
a_271,HVT,851502,851736
a_271,HPE,851737,855600
a_271,DPE,855601,856441
a_271,HPE,856442,917500
a_272,hun,1,647
a_272,cun,648,680
a_272,CAS,681,37171
a_272,HAS,37172,40867
a_272,CAS,40868,68593
a_272,HAS,68594,71425
a_272,CAS,71426,76985
a_272,HAS,76986,79907
a_272,CAS,79908,99393
a_272,HAS,99394,105108
a_272,CAS,105109,108952
a_272,HAS,108953,141253
a_272,CAS,141254,182222
a_272,HAS,182223,186817
a_272,CAS,186818,202808
a_272,HAS,202809,225178
a_272,CAS,225179,258878
a_272,HAS,258879,260859
a_272,CAS,260860,341495
a_272,HAS,341496,343181
a_272,CAS,343182,345607
a_272,HAS,345608,347262
a_272,CAS,347263,393590
a_272,HAS,393591,398144
a_272,CAS,398145,403862
a_272,HAS,403863,405495
a_272,CAS,405496,434386
a_272,CVT,434387,490598
a_272,HVT,490599,499097
a_272,DVT,499098,499941
a_272,HVT,499942,503675
a_272,DVT,503676,504516
a_272,HVT,504517,510528
a_272,DVT,510529,511371
a_272,HVT,511372,514374
a_272,CVT,514375,520477
a_272,HVT,520478,532287
a_272,HPR,532288,810150
a_272,hpr,810151,912716
a_272,HPR,912717,940176
a_272,CPR,940177,940226
a_272,HPR,940227,1209110
a_272,hpr,1209111,1210000
a_273,HAS,1,3147
a_273,CAS,3148,300497
a_273,HAS,300498,300668
a_273,HPR,300669,471866
a_273,CPR,471867,471944
a_273,HPR,471945,474193
a_273,CPR,474194,474682
a_273,HPR,474683,535208
a_273,CPR,535209,535317
a_273,HPR,535318,657128
a_273,CPR,657129,657841
a_273,HPR,657842,662410
a_273,CPR,662411,662452
a_273,HPR,662453,686332
a_273,CPR,686333,687504
a_273,HPR,687505,702752
a_273,CPR,702753,704276
a_273,HPR,704277,715820
a_273,CPR,715821,715882
a_273,HPR,715883,722575
a_273,CPR,722576,723994
a_273,HPR,723995,773190
a_273,CPR,773191,774947
a_273,HPR,774948,792012
a_273,CPR,792013,792397
a_273,HPR,792398,809481
a_273,CPR,809482,809558
a_273,HPR,809559,812726
a_273,CPR,812727,812823
a_273,HPR,812824,815356
a_273,CPR,815357,818260
a_273,HPR,818261,970421
a_273,CPR,970422,976667
a_273,HPR,976668,978591
a_273,CPR,978592,978618
a_273,HPR,978619,995723
a_273,CPR,995724,995756
a_273,HPR,995757,1004180
a_273,CPR,1004181,1004616
a_273,HPR,1004617,1006511
a_273,CPR,1006512,1007020
a_273,HPR,1007021,1009020
a_273,CPR,1009021,1009061
a_273,HPR,1009062,1011703
a_273,CPR,1011704,1011855
a_273,HPR,1011856,1013965
a_273,CPR,1013966,1014418
a_273,HPR,1014419,1019322
a_273,CPR,1019323,1020963
a_273,HPR,1020964,1160181
a_273,CPR,1160182,1160475
a_273,HPR,1160476,1211766
a_273,CPR,1211767,1211795
a_273,HPR,1211796,1215597
a_273,hpr,1215598,1232251
a_273,cpr,1232252,1232305
a_273,hpr,1232306,1362500
a_274,hun,1,43713
a_274,cun,43714,45663
a_274,hun,45664,48099
a_274,cun,48100,56710
a_274,hun,56711,108857
a_274,cun,108858,117847
a_274,hun,117848,158650
a_274,cun,158651,160736
a_274,hun,160737,190031
a_274,cun,190032,194770
a_274,hun,194771,204543
a_274,cun,204544,208659
a_274,hun,208660,210500
a_274,cun,210501,283389
a_274,hun,283390,285067
a_274,cun,285068,290022
a_274,hun,290023,296113
a_274,cun,296114,348154
a_274,hun,348155,357440
a_274,cun,357441,402144
a_274,hun,402145,418117
a_274,cun,418118,421639
a_274,hun,421640,426024
a_274,cun,426025,456647
a_274,hun,456648,459625
a_274,cun,459626,463795
a_274,hun,463796,469047
a_274,cun,469048,474192
a_274,hun,474193,479492
a_274,Dun,479493,480333
a_274,hun,480334,483614
a_274,cun,483615,498100
a_274,hun,498101,500752
a_274,cun,500753,812499
a_274,hun,812500,812500
a_275,HVF,1,3366
a_275,CVF,3367,3419
a_275,HVF,3420,12948
a_275,CVF,12949,26484
a_275,HVF,26485,34103
a_275,CVF,34104,49077
a_275,HVF,49078,64911
a_275,CVF,64912,72550
a_275,HVF,72551,77666
a_275,CVF,77667,92110
a_275,HVF,92111,97864
a_275,CVF,97865,102851
a_275,HVF,102852,104546
a_275,CVF,104547,108449
a_275,HVF,108450,109990
a_275,CVF,109991,118943
a_275,HVF,118944,120704
a_275,CVF,120705,124731
a_275,HVF,124732,126527
a_275,CVF,126528,136478
a_275,HVF,136479,139413
a_275,CVF,139414,143414
a_275,HVF,143415,145431
a_275,CVF,145432,153631
a_275,HVF,153632,155689
a_275,CVF,155690,159625
a_275,HVF,159626,163102
a_275,CVF,163103,167046
a_275,HVF,167047,173978
a_275,CVF,173979,289344
a_275,HVF,289345,299161
a_275,DVF,299162,300004
a_275,HVF,300005,300493
a_275,HPE,300494,315420
a_275,HVF,315421,319418
a_275,CVF,319419,409475
a_275,HVF,409476,414764
a_275,DVF,414765,415604
a_275,HVF,415605,416142
a_275,HPE,416143,435513
a_275,CPE,435514,472348
a_275,cpe,472349,472659
a_275,CPE,472660,474628
a_275,cpe,474629,479524
a_275,CPE,479525,480438
a_275,cpe,480439,480854
a_275,CPE,480855,482243
a_275,cpe,482244,482419
a_275,CPE,482420,482818
a_275,cpe,482819,486399
a_275,CPE,486400,486770
a_275,HPE,486771,488284
a_275,CPE,488285,503578
a_275,cpe,503579,506029
a_275,CPE,506030,506323
a_275,cpe,506324,510294
a_275,CPE,510295,512923
a_275,cpe,512924,525751
a_275,hpe,525752,525924
a_275,HPE,525925,527093
a_275,hpe,527094,530639
a_275,HPE,530640,532321
a_275,HPR,532322,557730
a_275,CPR,557731,684253
a_275,HPR,684254,1296689
a_275,CPR,1296690,1296891
a_275,HPR,1296892,1342500
a_276,HPR,1,232630
a_276,HPE,232631,238215
a_276,HAS,238216,255833
a_276,CAS,255834,258430
a_276,CPE,258431,259189
a_276,HPE,259190,261952
a_276,CPE,261953,308412
a_276,HPE,308413,308621
a_276,HAS,308622,321818
a_276,HPR,321819,344029
a_276,HAS,344030,353297
a_276,HPE,353298,362479
a_276,CPE,362480,548635
a_276,HPE,548636,548796
a_276,HPR,548797,943149
a_276,hpr,943150,1090000
a_277,hun,1,166
a_277,hpe,167,463
a_277,cpe,464,17046
a_277,CPE,17047,27622
a_277,HPE,27623,30323
a_277,CPE,30324,30725
a_277,HPE,30726,32659
a_277,CPE,32660,52381
a_277,CVF,52382,60809
a_277,CPR,60810,81271
a_277,HPR,81272,849755
a_277,hpr,849756,960000
a_278,hun,1,645
a_278,cun,646,1565
a_278,hun,1566,3896
a_278,cun,3897,9353
a_278,hun,9354,11591
a_278,cun,11592,15510
a_278,hun,15511,19209
a_278,cun,19210,23068
a_278,hun,23069,27419
a_278,cun,27420,40767
a_278,hun,40768,48538
a_278,cun,48539,52404
a_278,hun,52405,54398
a_278,cun,54399,57810
a_278,hun,57811,62263
a_278,cun,62264,65699
a_278,hun,65700,66184
a_278,HAS,66185,71846
a_278,CAS,71847,75545
a_278,HAS,75546,79910
a_278,CAS,79911,81720
a_278,HAS,81721,85464
a_278,CAS,85465,87627
a_278,HAS,87628,92274
a_278,CAS,92275,95885
a_278,HAS,95886,98020
a_278,CAS,98021,102516
a_278,HAS,102517,106319
a_278,CAS,106320,122742
a_278,HAS,122743,124341
a_278,CAS,124342,156359
a_278,CPE,156360,182656
a_278,HPE,182657,198125
a_278,CPE,198126,207136
a_278,HPE,207137,209163
a_278,CPE,209164,215593
a_278,HPE,215594,227074
a_278,CPE,227075,240034
a_278,HPE,240035,241844
a_278,CPE,241845,243894
a_278,HPE,243895,250967
a_278,CPE,250968,309875
a_278,HPE,309876,312818
a_278,CPE,312819,341242
a_278,HPE,341243,341505
a_278,HPR,341506,398706
a_278,HPE,398707,418796
a_278,CPE,418797,445455
a_278,HPE,445456,449686
a_278,CPE,449687,466712
a_278,HPE,466713,488482
a_278,CPE,488483,493524
a_278,HPE,493525,496801
a_278,CPE,496802,499887
a_278,HPE,499888,509132
a_278,CPE,509133,514926
a_278,HPE,514927,518743
a_278,CPE,518744,519408
a_278,HPE,519409,521749
a_278,CPE,521750,522596
a_278,HPE,522597,526117
a_278,CPE,526118,540254
a_278,HPE,540255,545108
a_278,CPE,545109,563901
a_278,HPE,563902,577560
a_278,CPE,577561,579110
a_278,HPE,579111,588918
a_278,CPE,588919,594601
a_278,HPE,594602,596661
a_278,CPE,596662,637441
a_278,HPE,637442,643492
a_278,CPE,643493,646304
a_278,HPE,646305,651274
a_278,CPE,651275,715188
a_278,HPE,715189,716833
a_278,CPE,716834,723108
a_278,HPE,723109,734366
a_278,CPE,734367,745231
a_278,HPE,745232,777872
a_278,CPE,777873,790094
a_278,HPE,790095,800246
a_278,CPE,800247,807810
a_278,HPE,807811,810092
a_278,CPE,810093,832676
