files,EPI,SMP_start,SMP_stop,EPI_1,SMP_start_1,SMP_stop_1,EPI_2,SMP_start_2,SMP_stop_2
a_166,CPE,1130721,1200200,PE,1200201,1207080,CPE,1207081,1269432
a_166,PE,1200201,1207080,CPE,1207081,1269432,PE,1269433,1302489
a_166,CPE,1207081,1269432,PE,1269433,1302489,CPE,1302490,1376480
a_166,PE,1269433,1302489,CPE,1302490,1376480,PE,1376481,1379786
a_166,CPE,1302490,1376480,PE,1376481,1379786,CPE,1379787,1419049
a_166,PE,1376481,1379786,CPE,1379787,1419049,PE,1419050,1427607
a_166,CPE,1379787,1419049,PE,1419050,1427607,CPE,1427608,1531155
a_166,PE,1419050,1427607,CPE,1427608,1531155,PE,1531156,1532666
a_166,CPE,1427608,1531155,PE,1531156,1532666,CPE,1532667,1534323
a_166,PE,1531156,1532666,CPE,1532667,1534323,PE,1534324,1548979
a_166,CPE,1532667,1534323,PE,1534324,1548979,AS,1548980,1554484
a_166,PE,1534324,1548979,AS,1548980,1554484,CAS,1554485,1568141
a_166,AS,1548980,1554484,CAS,1554485,1568141,CPE,1568142,1613236
a_166,CAS,1554485,1568141,CPE,1568142,1613236,PE,1613237,1620820
a_166,CPE,1568142,1613236,PE,1613237,1620820,CPE,1620821,1623874
a_166,PE,1613237,1620820,CPE,1620821,1623874,CAS,1623875,1636155
a_166,CPE,1620821,1623874,CAS,1623875,1636155,AS,1636156,1637768
a_166,CAS,1623875,1636155,AS,1636156,1637768,CAS,1637769,1639992
a_166,AS,1636156,1637768,CAS,1637769,1639992,CPE,1639993,1645860
a_166,CAS,1637769,1639992,CPE,1639993,1645860,PE,1645861,1661080
a_166,CPE,1639993,1645860,PE,1645861,1661080,CPE,1661081,1676225
a_166,PE,1645861,1661080,CPE,1661081,1676225,PE,1676226,1689439
a_166,CPE,1661081,1676225,PE,1676226,1689439,CPE,1689440,1695056
a_166,PE,1676226,1689439,CPE,1689440,1695056,CAS,1695057,1714508
a_166,CPE,1689440,1695056,CAS,1695057,1714508,AS,1714509,1714765
a_166,CAS,1695057,1714508,AS,1714509,1714765,PE,1714766,1755532
a_166,AS,1714509,1714765,PE,1714766,1755532,pe,1755533,1772500
a_166,PE,1714766,1755532,pe,1755533,1772500,cun,1,4591
a_166,pe,1755533,1772500,cun,1,4591,un,4592,8302
a_168,cun,1,4591,un,4592,8302,cun,8303,65847
a_168,un,4592,8302,cun,8303,65847,un,65848,78766
a_168,cun,8303,65847,un,65848,78766,cun,78767,144683
a_168,un,65848,78766,cun,78767,144683,un,144684,146580
a_168,cun,78767,144683,un,144684,146580,cun,146581,259995
a_168,un,144684,146580,cun,146581,259995,un,259996,264989
a_168,cun,146581,259995,un,259996,264989,cun,264990,311037
a_168,un,259996,264989,cun,264990,311037,un,311038,361520
a_168,cun,264990,311037,un,311038,361520,cun,361521,382730
a_168,un,311038,361520,cun,361521,382730,un,382731,385966
a_168,cun,361521,382730,un,382731,385966,cun,385967,399475
a_168,un,382731,385966,cun,385967,399475,un,399476,570000
a_168,cun,385967,399475,un,399476,570000,cun,1,82116
a_168,un,399476,570000,cun,1,82116,un,82117,85017
a_169,cun,1,82116,un,82117,85017,cun,85018,153810
a_169,un,82117,85017,cun,85018,153810,un,153811,159362
a_169,cun,85018,153810,un,153811,159362,cun,159363,189391
a_169,un,153811,159362,cun,159363,189391,un,189392,208840
a_169,cun,159363,189391,un,189392,208840,cun,208841,213307
a_169,un,189392,208840,cun,208841,213307,un,213308,220395
a_169,cun,208841,213307,un,213308,220395,cun,220396,270294
a_169,un,213308,220395,cun,220396,270294,un,270295,286925
a_169,cun,220396,270294,un,270295,286925,cun,286926,297111
a_169,un,270295,286925,cun,286926,297111,un,297112,308050
a_169,cun,286926,297111,un,297112,308050,cun,308051,379102
a_169,un,297112,308050,cun,308051,379102,un,379103,465000
a_169,cun,308051,379102,un,379103,465000,un,1,110
a_169,un,379103,465000,un,1,110,PR,111,227650
a_170,un,1,110,PR,111,227650,VT,227651,277287
a_170,PR,111,227650,VT,227651,277287,dfb,277288,278112
a_170,VT,227651,277287,dfb,277288,278112,VT,278113,279096
a_170,dfb,277288,278112,VT,278113,279096,PR,279097,884766
a_170,VT,278113,279096,PR,279097,884766,pr,884767,885000
a_170,PR,279097,884766,pr,884767,885000,un,1,32
a_170,pr,884767,885000,un,1,32,cun,33,170
a_171,un,1,32,cun,33,170,CAS,171,24549
a_171,cun,33,170,CAS,171,24549,AS,24550,27625
a_171,CAS,171,24549,AS,24550,27625,CAS,27626,34003
a_171,AS,24550,27625,CAS,27626,34003,AS,34004,35693
a_171,CAS,27626,34003,AS,34004,35693,CAS,35694,36201
a_171,AS,34004,35693,CAS,35694,36201,AS,36202,57065
a_171,CAS,35694,36201,AS,36202,57065,CAS,57066,58430
a_171,AS,36202,57065,CAS,57066,58430,AS,58431,60644
a_171,CAS,57066,58430,AS,58431,60644,CAS,60645,63607
a_171,AS,58431,60644,CAS,60645,63607,AS,63608,79209
a_171,CAS,60645,63607,AS,63608,79209,CAS,79210,183957
a_171,AS,63608,79209,CAS,79210,183957,AS,183958,185640
a_171,CAS,79210,183957,AS,183958,185640,CAS,185641,199656
a_171,AS,183958,185640,CAS,185641,199656,AS,199657,202487
a_171,CAS,185641,199656,AS,199657,202487,CAS,202488,202949
a_171,AS,199657,202487,CAS,202488,202949,AS,202950,206479
a_171,CAS,202488,202949,AS,202950,206479,CAS,206480,206509
a_171,AS,202950,206479,CAS,206480,206509,AS,206510,208375
a_171,CAS,206480,206509,AS,206510,208375,CAS,208376,208440
a_171,AS,206510,208375,CAS,208376,208440,AS,208441,211216
a_171,CAS,208376,208440,AS,208441,211216,CAS,211217,211337
a_171,AS,208441,211216,CAS,211217,211337,AS,211338,221170
a_171,CAS,211217,211337,AS,211338,221170,CAS,221171,221215
a_171,AS,211338,221170,CAS,221171,221215,AS,221216,223748
a_171,CAS,221171,221215,AS,221216,223748,CAS,223749,225212
a_171,AS,221216,223748,CAS,223749,225212,AS,225213,227245
a_171,CAS,223749,225212,AS,225213,227245,CAS,227246,227692
a_171,AS,225213,227245,CAS,227246,227692,AS,227693,229713
a_171,CAS,227246,227692,AS,227693,229713,CAS,229714,231246
a_171,AS,227693,229713,CAS,229714,231246,AS,231247,235402
a_171,CAS,229714,231246,AS,231247,235402,CAS,235403,236179
a_171,AS,231247,235402,CAS,235403,236179,AS,236180,238884
a_171,CAS,235403,236179,AS,236180,238884,CAS,238885,240010
a_171,AS,236180,238884,CAS,238885,240010,AS,240011,244356
a_171,CAS,238885,240010,AS,240011,244356,CAS,244357,244430
a_171,AS,240011,244356,CAS,244357,244430,AS,244431,246741
a_171,CAS,244357,244430,AS,244431,246741,CAS,246742,248533
a_171,AS,244431,246741,CAS,246742,248533,AS,248534,293249
a_171,CAS,246742,248533,AS,248534,293249,CAS,293250,367090
a_171,AS,248534,293249,CAS,293250,367090,AS,367091,370976
a_171,CAS,293250,367090,AS,367091,370976,CAS,370977,461957
a_171,AS,367091,370976,CAS,370977,461957,AS,461958,497500
a_171,CAS,370977,461957,AS,461958,497500,PR,1,132956
a_171,AS,461958,497500,PR,1,132956,PE,132957,184587
a_172,PR,1,132956,PE,132957,184587,AS,184588,199166
a_172,PE,132957,184587,AS,184588,199166,PE,199167,209465
a_172,AS,184588,199166,PE,199167,209465,CPE,209466,210101
a_172,PE,199167,209465,CPE,209466,210101,PE,210102,211890
a_172,CPE,209466,210101,PE,210102,211890,CPE,211891,242594
a_172,PE,210102,211890,CPE,211891,242594,PE,242595,257766
a_172,CPE,211891,242594,PE,242595,257766,CPE,257767,258529
a_172,PE,242595,257766,CPE,257767,258529,PE,258530,261830
a_172,CPE,257767,258529,PE,258530,261830,CPE,261831,269817
a_172,PE,258530,261830,CPE,261831,269817,PE,269818,272300
a_172,CPE,261831,269817,PE,269818,272300,CPE,272301,312236
a_172,PE,269818,272300,CPE,272301,312236,PE,312237,325788
a_172,CPE,272301,312236,PE,312237,325788,CPE,325789,326626
a_172,PE,312237,325788,CPE,325789,326626,PE,326627,334532
a_172,CPE,325789,326626,PE,326627,334532,CPE,334533,352873
a_172,PE,326627,334532,CPE,334533,352873,PE,352874,354610
a_172,CPE,334533,352873,PE,352874,354610,CPE,354611,358806
a_172,PE,352874,354610,CPE,354611,358806,PE,358807,360743
a_172,CPE,354611,358806,PE,358807,360743,CPE,360744,366504
a_172,PE,358807,360743,CPE,360744,366504,PE,366505,368243
a_172,CPE,360744,366504,PE,366505,368243,CPE,368244,373997
a_172,PE,366505,368243,CPE,368244,373997,PE,373998,375870
a_172,CPE,368244,373997,PE,373998,375870,CPE,375871,401681
a_172,PE,373998,375870,CPE,375871,401681,CAS,401682,428508
a_172,CPE,375871,401681,CAS,401682,428508,AS,428509,431313
a_172,CAS,401682,428508,AS,428509,431313,CAS,431314,440308
a_172,AS,428509,431313,CAS,431314,440308,AS,440309,442995
a_172,CAS,431314,440308,AS,440309,442995,CAS,442996,458487
a_172,AS,440309,442995,CAS,442996,458487,AS,458488,462351
a_172,CAS,442996,458487,AS,458488,462351,CAS,462352,483245
a_172,AS,458488,462351,CAS,462352,483245,AS,483246,485098
a_172,CAS,462352,483245,AS,483246,485098,CAS,485099,501060
a_172,AS,483246,485098,CAS,485099,501060,AS,501061,504344
a_172,CAS,485099,501060,AS,501061,504344,CAS,504345,632221
a_172,AS,501061,504344,CAS,504345,632221,AS,632222,633889
a_172,CAS,504345,632221,AS,632222,633889,CAS,633890,648592
a_172,AS,632222,633889,CAS,633890,648592,AS,648593,648923
a_172,CAS,633890,648592,AS,648593,648923,PE,648924,667440
a_172,AS,648593,648923,PE,648924,667440,CPE,667441,669043
a_172,PE,648924,667440,CPE,667441,669043,PE,669044,689620
a_172,CPE,667441,669043,PE,669044,689620,VF,689621,692531
a_172,PE,669044,689620,VF,689621,692531,VT,692532,698519
a_172,VF,689621,692531,VT,692532,698519,CVT,698520,713571
a_172,VT,692532,698519,CVT,698520,713571,CPE,713572,736973
a_172,CVT,698520,713571,CPE,713572,736973,PE,736974,737578
a_172,CPE,713572,736973,PE,736974,737578,AS,737579,739967
a_172,PE,736974,737578,AS,737579,739967,CAS,739968,752490
a_172,AS,737579,739967,CAS,739968,752490,AS,752491,810000
a_172,CAS,739968,752490,AS,752491,810000,un,1,117
a_172,AS,752491,810000,un,1,117,PE,118,316
a_173,un,1,117,PE,118,316,CPE,317,16593
a_173,PE,118,316,CPE,317,16593,PE,16594,20953
a_173,CPE,317,16593,PE,16594,20953,CPE,20954,25768
a_173,PE,16594,20953,CPE,20954,25768,PE,25769,29330
a_173,CPE,20954,25768,PE,25769,29330,CPE,29331,38117
a_173,PE,25769,29330,CPE,29331,38117,PE,38118,42127
a_173,CPE,29331,38117,PE,38118,42127,CPE,42128,57778
a_173,PE,38118,42127,CPE,42128,57778,PE,57779,82267
a_173,CPE,42128,57778,PE,57779,82267,CPE,82268,89394
a_173,PE,57779,82267,CPE,82268,89394,PE,89395,95639
a_173,CPE,82268,89394,PE,89395,95639,CPE,95640,106429
a_173,PE,89395,95639,CPE,95640,106429,PE,106430,108651
a_173,CPE,95640,106429,PE,106430,108651,CPE,108652,112514
a_173,PE,106430,108651,CPE,108652,112514,PE,112515,116674
a_173,CPE,108652,112514,PE,112515,116674,CPE,116675,121010
a_173,PE,112515,116674,CPE,116675,121010,PE,121011,128858
a_173,CPE,116675,121010,PE,121011,128858,CPE,128859,132407
a_173,PE,121011,128858,CPE,128859,132407,PE,132408,134674
a_173,CPE,128859,132407,PE,132408,134674,CPE,134675,137914
a_173,PE,132408,134674,CPE,134675,137914,PE,137915,142124
a_173,CPE,134675,137914,PE,137915,142124,CPE,142125,145289
a_173,PE,137915,142124,CPE,142125,145289,PE,145290,148244
a_173,CPE,142125,145289,PE,145290,148244,CPE,148245,152456
a_173,PE,145290,148244,CPE,148245,152456,PE,152457,155619
a_173,CPE,148245,152456,PE,152457,155619,CPE,155620,159931
a_173,PE,152457,155619,CPE,155620,159931,PE,159932,163622
a_173,CPE,155620,159931,PE,159932,163622,CPE,163623,167236
a_173,PE,159932,163622,CPE,163623,167236,PE,167237,170690
a_173,CPE,163623,167236,PE,167237,170690,CPE,170691,173856
a_173,PE,167237,170690,CPE,170691,173856,PE,173857,175101
a_173,CPE,170691,173856,PE,173857,175101,CPE,175102,181406
a_173,PE,173857,175101,CPE,175102,181406,PE,181407,184352
a_173,CPE,175102,181406,PE,181407,184352,CPE,184353,187368
a_173,PE,181407,184352,CPE,184353,187368,PE,187369,190307
a_173,CPE,184353,187368,PE,187369,190307,CPE,190308,194045
a_173,PE,187369,190307,CPE,190308,194045,PE,194046,195156
a_173,CPE,190308,194045,PE,194046,195156,CPE,195157,196078
a_173,PE,194046,195156,CPE,195157,196078,PE,196079,199117
a_173,CPE,195157,196078,PE,196079,199117,CPE,199118,203130
a_173,PE,196079,199117,CPE,199118,203130,PE,203131,206044
a_173,CPE,199118,203130,PE,203131,206044,CPE,206045,209409
a_173,PE,203131,206044,CPE,206045,209409,PE,209410,212871
a_173,CPE,206045,209409,PE,209410,212871,CPE,212872,214268
a_173,PE,209410,212871,CPE,212872,214268,PE,214269,224458
a_173,CPE,212872,214268,PE,214269,224458,CPE,224459,227848
a_173,PE,214269,224458,CPE,224459,227848,PE,227849,230214
a_173,CPE,224459,227848,PE,227849,230214,CPE,230215,233479
a_173,PE,227849,230214,CPE,230215,233479,PE,233480,236667
a_173,CPE,230215,233479,PE,233480,236667,CPE,236668,239882
a_173,PE,233480,236667,CPE,236668,239882,PE,239883,242857
a_173,CPE,236668,239882,PE,239883,242857,CPE,242858,246122
a_173,PE,239883,242857,CPE,242858,246122,PE,246123,249460
a_173,CPE,242858,246122,PE,246123,249460,CPE,249461,252675
a_173,PE,246123,249460,CPE,249461,252675,PE,252676,254144
a_173,CPE,249461,252675,PE,252676,254144,CPE,254145,302045
a_173,PE,252676,254144,CPE,254145,302045,PE,302046,303215
a_173,CPE,254145,302045,PE,302046,303215,CPE,303216,314055
a_173,PE,302046,303215,CPE,303216,314055,PE,314056,327494
a_173,CPE,303216,314055,PE,314056,327494,CPE,327495,334771
a_173,PE,314056,327494,CPE,327495,334771,PE,334772,346092
a_173,CPE,327495,334771,PE,334772,346092,CPE,346093,352946
a_173,PE,334772,346092,CPE,346093,352946,PE,352947,355386
a_173,CPE,346093,352946,PE,352947,355386,CPE,355387,364492
a_173,PE,352947,355386,CPE,355387,364492,PE,364493,368353
a_173,CPE,355387,364492,PE,364493,368353,CPE,368354,383588
a_173,PE,364493,368353,CPE,368354,383588,PE,383589,387798
a_173,CPE,368354,383588,PE,383589,387798,CPE,387799,430218
a_173,PE,383589,387798,CPE,387799,430218,PE,430219,439164
a_173,CPE,387799,430218,PE,430219,439164,VT,439165,455774
a_173,PE,430219,439164,VT,439165,455774,dfb,455775,456595
a_173,VT,439165,455774,dfb,455775,456595,VT,456596,460727
a_173,dfb,455775,456595,VT,456596,460727,dfb,460728,461570
a_173,VT,456596,460727,dfb,460728,461570,VT,461571,464820
a_173,dfb,460728,461570,VT,461571,464820,dfb,464821,465660
a_173,VT,461571,464820,dfb,464821,465660,VT,465661,473873
a_173,dfb,464821,465660,VT,465661,473873,CVT,473874,559220
a_173,VT,465661,473873,CVT,473874,559220,VT,559221,573992
a_173,CVT,473874,559220,VT,559221,573992,dfb,573993,574835
a_173,VT,559221,573992,dfb,573993,574835,VT,574836,575295
a_173,dfb,573993,574835,VT,574836,575295,PE,575296,578006
a_173,VT,574836,575295,PE,575296,578006,dfb,578007,578825
a_173,PE,575296,578006,dfb,578007,578825,PE,578826,581234
a_173,dfb,578007,578825,PE,578826,581234,dfb,581235,582075
a_173,PE,578826,581234,dfb,581235,582075,PE,582076,593138
a_173,dfb,581235,582075,PE,582076,593138,CPE,593139,596024
a_173,PE,582076,593138,CPE,593139,596024,PE,596025,597904
a_173,CPE,593139,596024,PE,596025,597904,CPE,597905,599948
a_173,PE,596025,597904,CPE,597905,599948,PE,599949,601205
a_173,CPE,597905,599948,PE,599949,601205,CPE,601206,622039
a_173,PE,599949,601205,CPE,601206,622039,PE,622040,622199
a_173,CPE,601206,622039,PE,622040,622199,VT,622200,624107
a_173,PE,622040,622199,VT,622200,624107,CVT,624108,665730
a_173,VT,622200,624107,CVT,624108,665730,VT,665731,667087
a_173,CVT,624108,665730,VT,665731,667087,CVT,667088,667457
a_173,VT,665731,667087,CVT,667088,667457,CPE,667458,689189
a_173,CVT,667088,667457,CPE,667458,689189,PE,689190,690125
a_173,CPE,667458,689189,PE,689190,690125,VT,690126,709255
a_173,PE,689190,690125,VT,690126,709255,dfb,709256,710095
a_173,VT,690126,709255,dfb,709256,710095,VT,710096,713289
a_173,dfb,709256,710095,VT,710096,713289,dfb,713290,714110
a_173,VT,710096,713289,dfb,713290,714110,VT,714111,714622
a_173,dfb,713290,714110,VT,714111,714622,PE,714623,716792
a_173,VT,714111,714622,PE,714623,716792,dfb,716793,717635
a_173,PE,714623,716792,dfb,716793,717635,PE,717636,725730
a_173,dfb,716793,717635,PE,717636,725730,CPE,725731,812949
a_173,PE,717636,725730,CPE,725731,812949,PE,812950,836401
a_173,CPE,725731,812949,PE,812950,836401,dfb,836402,837245
a_173,PE,812950,836401,dfb,836402,837245,PE,837246,840904
a_173,dfb,836402,837245,PE,837246,840904,dfb,840905,841745
a_173,PE,837246,840904,dfb,840905,841745,PE,841746,845073
a_173,dfb,840905,841745,PE,841746,845073,dfb,845074,845915
a_173,PE,841746,845073,dfb,845074,845915,PE,845916,857455
a_173,dfb,845074,845915,PE,845916,857455,CPE,857456,859973
a_173,PE,845916,857455,CPE,857456,859973,PE,859974,863423
a_173,CPE,857456,859973,PE,859974,863423,CPE,863424,940735
a_173,PE,859974,863423,CPE,863424,940735,CVF,940736,941347
a_173,CPE,863424,940735,CVF,940736,941347,VF,941348,948562
a_173,CVF,940736,941347,VF,941348,948562,dfb,948563,949405
a_173,VF,941348,948562,dfb,948563,949405,VF,949406,949752
a_173,dfb,948563,949405,VF,949406,949752,PE,949753,952360
a_173,VF,949406,949752,PE,949753,952360,dfb,952361,953200
a_173,PE,949753,952360,dfb,952361,953200,PE,953201,956028
a_173,dfb,952361,953200,PE,953201,956028,dfb,956029,956870
a_173,PE,953201,956028,dfb,956029,956870,PE,956871,969641
a_173,dfb,956029,956870,PE,956871,969641,CPE,969642,985943
a_173,PE,956871,969641,CPE,969642,985943,CVF,985944,1002117
a_173,CPE,969642,985943,CVF,985944,1002117,VF,1002118,1003137
a_173,CVF,985944,1002117,VF,1002118,1003137,CVF,1003138,1063335
a_173,VF,1002118,1003137,CVF,1003138,1063335,VF,1063336,1072889
a_173,CVF,1003138,1063335,VF,1063336,1072889,dfb,1072890,1073730
a_173,VF,1063336,1072889,dfb,1072890,1073730,VF,1073731,1074076
a_173,dfb,1072890,1073730,VF,1073731,1074076,AS,1074077,1077347
a_173,VF,1073731,1074076,AS,1074077,1077347,dfb,1077348,1078190
a_173,AS,1074077,1077347,dfb,1077348,1078190,AS,1078191,1086532
a_173,dfb,1077348,1078190,AS,1078191,1086532,PR,1086533,1090239
a_173,AS,1078191,1086532,PR,1086533,1090239,PE,1090240,1110726
a_173,PR,1086533,1090239,PE,1090240,1110726,VF,1110727,1170000
a_173,PE,1090240,1110726,VF,1110727,1170000,un,1,4004
a_173,VF,1110727,1170000,un,1,4004,cun,4005,7912
a_174,un,1,4004,cun,4005,7912,un,7913,9418
a_174,cun,4005,7912,un,7913,9418,cun,9419,23595
a_174,un,7913,9418,cun,9419,23595,un,23596,42934
a_174,cun,9419,23595,un,23596,42934,cun,42935,47986
a_174,un,23596,42934,cun,42935,47986,un,47987,53650
a_174,cun,42935,47986,un,47987,53650,cun,53651,58311
a_174,un,47987,53650,cun,53651,58311,un,58312,63251
a_174,cun,53651,58311,un,58312,63251,cun,63252,67996
a_174,un,58312,63251,cun,63252,67996,un,67997,73101
a_174,cun,63252,67996,un,67997,73101,cun,73102,105028
a_174,un,67997,73101,cun,73102,105028,un,105029,109938
a_174,cun,73102,105028,un,105029,109938,cun,109939,114628
a_174,un,105029,109938,cun,109939,114628,un,114629,117585
a_174,cun,109939,114628,un,114629,117585,cun,117586,331549
a_174,un,114629,117585,cun,117586,331549,un,331550,1835000
a_174,cun,117586,331549,un,331550,1835000,un,1,3725
a_174,un,331550,1835000,un,1,3725,cun,3726,37298
a_175,un,1,3725,cun,3726,37298,un,37299,47650
a_175,cun,3726,37298,un,37299,47650,cun,47651,70591
a_175,un,37299,47650,cun,47651,70591,un,70592,80776
a_175,cun,47651,70591,un,70592,80776,cun,80777,374191
a_175,un,70592,80776,cun,80777,374191,un,374192,437500
a_175,cun,80777,374191,un,374192,437500,un,1,85
a_175,un,374192,437500,un,1,85,VF,86,260
a_176,un,1,85,VF,86,260,CVF,261,2428
a_176,VF,86,260,CVF,261,2428,VF,2429,6713
a_176,CVF,261,2428,VF,2429,6713,CVF,6714,8234
a_176,VF,2429,6713,CVF,6714,8234,VF,8235,19296
a_176,CVF,6714,8234,VF,8235,19296,CVF,19297,26339
a_176,VF,8235,19296,CVF,19297,26339,VF,26340,29477
a_176,CVF,19297,26339,VF,26340,29477,CVF,29478,32319
a_176,VF,26340,29477,CVF,29478,32319,VF,32320,35961
a_176,CVF,29478,32319,VF,32320,35961,CVF,35962,49367
a_176,VF,32320,35961,CVF,35962,49367,VF,49368,56103
a_176,CVF,35962,49367,VF,49368,56103,CVF,56104,67267
a_176,VF,49368,56103,CVF,56104,67267,VF,67268,71054
a_176,CVF,56104,67267,VF,67268,71054,CVF,71055,72325
a_176,VF,67268,71054,CVF,71055,72325,VF,72326,136436
a_176,CVF,71055,72325,VF,72326,136436,CVF,136437,140797
a_176,VF,72326,136436,CVF,136437,140797,VF,140798,144484
a_176,CVF,136437,140797,VF,140798,144484,CVF,144485,148721
a_176,VF,140798,144484,CVF,144485,148721,VF,148722,151934
a_176,CVF,144485,148721,VF,148722,151934,CVF,151935,159694
a_176,VF,148722,151934,CVF,151935,159694,VF,159695,256206
a_176,CVF,151935,159694,VF,159695,256206,dfb,256207,257047
a_176,VF,159695,256206,dfb,256207,257047,VF,257048,257916
a_176,dfb,256207,257047,VF,257048,257916,AS,257917,263074
a_176,VF,257048,257916,AS,257917,263074,CAS,263075,272119
a_176,AS,257917,263074,CAS,263075,272119,AS,272120,274291
a_176,CAS,263075,272119,AS,272120,274291,PE,274292,278701
a_176,AS,272120,274291,PE,274292,278701,CPE,278702,287374
a_176,PE,274292,278701,CPE,278702,287374,PE,287375,305441
a_176,CPE,278702,287374,PE,287375,305441,CPE,305442,306712
a_176,PE,287375,305441,CPE,305442,306712,PE,306713,308929
a_176,CPE,305442,306712,PE,306713,308929,CPE,308930,313116
a_176,PE,306713,308929,CPE,308930,313116,PE,313117,314984
a_176,CPE,308930,313116,PE,313117,314984,CPE,314985,321638
a_176,PE,313117,314984,CPE,314985,321638,PE,321639,342901
a_176,CPE,314985,321638,PE,321639,342901,CPE,342902,375322
a_176,PE,321639,342901,CPE,342902,375322,PE,375323,396110
a_176,CPE,342902,375322,PE,375323,396110,CPE,396111,408111
a_176,PE,375323,396110,CPE,396111,408111,PE,408112,421062
a_176,CPE,396111,408111,PE,408112,421062,CPE,421063,438309
a_176,PE,408112,421062,CPE,421063,438309,PE,438310,439598
a_176,CPE,421063,438309,PE,438310,439598,PR,439599,578931
